id,name,city,rating,rating_count,cost,cuisine,address
484021,Bliss Kitchen By Akhil Soni,"Navrangpura,Ahmedabad",0,Too Few Ratings,450,"Indian,Chinese","Bliss Kitchen By Akhil Soni, S NO. 240/254, KANKU NIVAS, NR.PARABDI, KESHAVLAL NI CHALI, MITHAKHALI GAM, ELLIS BRIDGE, Navrangpura(West Zone),Ahmedab-380006"
451489,Wok On Fire - Indo Chinese - Pan Asian,"Navrangpura,Ahmedabad",4.2,100+ ratings,500,"Chinese,Thai","Wok On Fire - Indo Chinese - Pan Asian, SHOP NO. 1 AND 2, T.P. SCHEME NO. 20,, MOUJE KOCHRAB, TALUKA SABARMATI ZODIAC PLAZA,, BESIDES NABARD OFFICERS COLONY, OPP. KOTAK MAHINDRA BANK,, H.L COMMERCE COLLEGE ROAD,AHMEDABAD  380009"
323008,Chhasswala,"Navrangpura,Ahmedabad",4.4,20+ ratings,150,"Street Food,Beverages","Chhasswala, GF-3 , HSG House , Nr. Vijay Restaurant , Drive In Road , Navrangpura , Ahmedabad , Gujarat - 380009"
231224,Vadilal Ice Creams,"Navrangpura,Ahmedabad",4.3,20+ ratings,300,"Hyderabadi,Indian","Vadilal Ice Creams, GF, PORAS APARTMENT, ELLSIBRIDGE"
302441,"""T"" The Chai & More","Navrangpura,Ahmedabad",4.7,100+ ratings,250,"Snacks,Beverages","""T"" The Chai & More, Sarovar Complex, Vasant Vihar, Navrangpura, Ahmedabad, Gujarat, India"
321086,Bread Meal - Fast Food Corner,"Navrangpura,Ahmedabad",3.7,50+ ratings,150,"Pizzas,Italian-American","Bread Meal - Fast Food Corner, Shop No 1-GF, Agrawal Center, Near The Kalupur Com-Co-Op Bank Ltd, Opp -Oshwal, Income-Tax Cross Road, Ashram Road - 380009"
327847,NIC Natural Ice Creams,"Navrangpura,Ahmedabad",4.6,500+ ratings,120,"Ice Cream,Desserts","NIC Natural Ice Creams, Shop no  7 Sampanna Complex Opp  Sahakar Niketan Society near Navrangpura Bus Stand Navrangpura Ahmedabad 380009"
81814,Burger King,"Navrangpura,Ahmedabad",4,1K+ ratings,350,"American,Fast Food","Burger King, SHOP # 5, GR FLR, THIRD EYE 2,PANCHAVATI CIRCLE, OPP PARIMAL GARDEN,AHMADABAD-382424"
460179,Big Sandwich,"Navrangpura,Ahmedabad",0,Too Few Ratings,150,"Fast Food,American","Big Sandwich, Basement -1, Siddarth Complex, Nr. HL Collage of Commerce, Navrangpura, , Navrangpura(West Zone) , Ahmedabad Municipal Corporation, Ahmedabad, Gujarat-380009"
118717,Nini'S Kitchen,"Navrangpura,Ahmedabad",4.3,100+ ratings,800,"North Indian,Italian","Nini'S Kitchen, 104/105, First Floor, 3rd Eye Vision, Dr. Vikram Sarabhai Marg (IIM road), Near Nexa Showroom, Vastrapur, Ahmedabad"
316725,I. M. Madras,"Navrangpura,Ahmedabad",0,Too Few Ratings,300,Indian,"I. M. Madras, Ground Floor, Shop No 3 N 4, Aeon Complex, Nr. Vijay  Cross Road, Navrangpura amedabad municipal corporation gujarat  ,380009"
578229,gurudev kathiyawadi restraunt,"Navrangpura,Ahmedabad",0,Too Few Ratings,300,"Gujarati,Snacks","gurudev kathiyawadi restraunt, M Square, Swastik Society, Navrangpura, Ahmedabad, Gujarat 380009, India"
55557,Shreejikrupa,"Navrangpura,Ahmedabad",4.1,100+ ratings,200,"Snacks,Beverages","Shreejikrupa, Ground Floor,HSG Building, Vijay Char Rasta, Navrangpura, Ahmedabad"
420634,"Shree Nikunj Maggi & Pasta, Frenkie Center","Navrangpura,Ahmedabad",0,Too Few Ratings,100,Indian,"Shree Nikunj Maggi & Pasta, Frenkie Center, opposite Cept university , Kasturbhai Lalbhai Campus, University Road, Navrangpura, Ahmedabad, Gujarat 380009"
128757,"Apna Adda Barbeque , Rolls And Tikkas","Navrangpura,Ahmedabad",4.1,100+ ratings,300,"North Indian,Barbecue","Apna Adda Barbeque , Rolls And Tikkas, Shop 15, Goyal Tower, Opposite Gulbai Tekra Police Chowki, University Road, Panjrapole, Vastrapur, Ahmedabad"
159471,Sagar Sandwich,"Navrangpura,Ahmedabad",0,Too Few Ratings,200,Snacks,"Sagar Sandwich, Sagar Sandwich, Near Federal Bank, Delite Circle, Ashram Road, Ahmedabad"
452204,Cafe+9,"Navrangpura,Ahmedabad",0,Too Few Ratings,300,"Pizzas,Snacks","Cafe+9, 9-G Trade Center Stadium Circle, Navarangpura Gam, Navrangpura, Ahmedabad, Gujarat 380009, India"
400804,New Rashtriya Bhajiya House,"Navrangpura,Ahmedabad",0,Too Few Ratings,200,"Indian,Snacks","New Rashtriya Bhajiya House, 5/B, Shreyas Colony, Navrangpura, Ahmedabad, Gujarat 380009, India"
248929,Swad-E-Punjab,"Navrangpura,Ahmedabad",3.9,100+ ratings,300,"North Indian,Punjabi","Swad-E-Punjab, Next to Karnavati Pagarkha Bazar, Ground Floor -23,  EMERALD BUILDING, CHOICE RESTAURANT LANE, Swastik Cross Rd, Navrangpura, Ahmedabad, Gujarat 380009"
463779,Gully Nukkad,"Navrangpura,Ahmedabad",0,Too Few Ratings,300,"Snacks,Indian","Gully Nukkad, 1, Ground Floor, Nilkanth Avenue - 2, Building Income Tax, Ashramroad,  Ahmedabad - 380008"
494284,Micro Cafe,"Navrangpura,Ahmedabad",0,Too Few Ratings,200,American,"Micro Cafe, G/1, AARASHUR BLDG, OPP. SHIV SHYAM FLAT, NR. KRUTI APPT., NR. L.D. ENG. HOSTEL CORNER, NAVRANGPURA, AHMEDABAD, Navrangpura H.O, Ahmedabad Municipal Corporation, Ahmedabad Municipal Corporation, Gujar"
357006,Fozzie'S Pizzaiolo,"Navrangpura,Ahmedabad",3.7,20+ ratings,700,"Salads,Italian","Fozzie'S Pizzaiolo, Dwarkesh complex M1, M2 first floor Sardar patel nagar road Off cg road Navrangpura 380009"
415582,Tea Post,"Navrangpura,Ahmedabad",0,Too Few Ratings,250,"Beverages,Snacks","Tea Post, Opposite BawarchiRestaurant off. C. G. Road, Sardar Patel Nagar, Ellisbridge, Ahmedabad, Gujarat 380009, India"
574037,Bhabhi Nu Rasodu,"Navrangpura,Ahmedabad",0,Too Few Ratings,250,"Thalis,Gujarati","Bhabhi Nu Rasodu, G/34, Akshar Arcade, Opp. Memnagar Fire Station, Navrangpura, Ahmedabad, Gujarat-380009"
551159,Shreenath vadapav,"Navrangpura,Ahmedabad",0,Too Few Ratings,100,"Street Food,Fast Food","Shreenath vadapav, Shree vardhman complex Vijay cross road  Navrangpura, Ahmedabad, Gujarat 380009, India"
333283,The House Of Sev-Usal & More,"Navrangpura,Ahmedabad",3.6,20+ ratings,130,"Gujarati,Snacks","The House Of Sev-Usal & More, G-5, Dwarkesh Complex, Opp. Dev Corporate, Besides Unlocked Cafe, Off C.G. Road, Navarangpura, Ahmedabad, Gujarat."
506111,Baskin Robbins,"Navrangpura,Ahmedabad",4.3,50+ ratings,250,"Desserts,Ice Cream","Baskin Robbins, Baskin Robbins, G/34,35,36 Paiki, Shree Krishna Complex, Mithakhali Six Road, Navrangpura, Ahmedabad, Gujarat - 380006"
506112,Gourmet Ice Cream Cakes by Baskin Robbins,"Navrangpura,Ahmedabad",0,Too Few Ratings,250,"Desserts,Ice Cream","Gourmet Ice Cream Cakes by Baskin Robbins, Baskin Robbins, G/34,35,36 Paiki, Shree Krishna Complex, Mithakhali Six Road, Navrangpura, Ahmedabad, Gujarat - 380006"
37578,Gwalia Sweets & Fast Food,"Navrangpura,Ahmedabad",4.4,500+ ratings,250,"Sweets,North Indian","Gwalia Sweets & Fast Food, Trade Centre, Stadium Circle, Navrangpura, Ahmedabad"
37579,Tummy Fillers,"Navrangpura,Ahmedabad",4.3,50+ ratings,200,Beverages,"Tummy Fillers, 4, Dhara Center, Opposite Hero Showroom, Vijay Cross Road, Navrangpura, Ahmedabad"
107646,Honest,"Navrangpura,Ahmedabad",4.3,100+ ratings,350,North Indian,"Honest, Ground Floor, White House, Panchvati Circle, C G Road, Ahmedabad"
436048,Banna Ka Dhaba,"Navrangpura,Ahmedabad",0,Too Few Ratings,400,"North Indian,Rajasthani","Banna Ka Dhaba, Hotel Pinnacle, Opp Town Hall, Ellisbridge, Ashram Road, Ahmadabad City, Ahmadabad, , Gujarat-380006"
213931,Huber & Holly,"Navrangpura,Ahmedabad",4.5,50+ ratings,350,"Pizzas,Pastas","Huber & Holly, Navrangpura, Ahmedabad, Gujarat, India"
566668,jay ambe bhajipav pulav & chinese,"Navrangpura,Ahmedabad",0,Too Few Ratings,250,"Snacks,Chinese","jay ambe bhajipav pulav & chinese, shop no 202 ajay center behide pallavi park opp memnagar fire station navragpura ahmedabad"
37680,The Chocolate Room,"Navrangpura,Ahmedabad",4.2,50+ ratings,250,"Desserts,Bakery","The Chocolate Room, 5-6-7,Ground Floor,University Plaza,Opposite Maharaja Palace, Navrangpura Vijay Cross Road, Ahmedabad, Gujarat 380009"
37684,Behrouz Biryani,"Navrangpura,Ahmedabad",4.2,100+ ratings,500,"Biryani,Mughlai","Behrouz Biryani, G.F. 01, ANIMESH COMPLEX, PANCHVATI ELLIS BRIDGE, NEAR CHANDRA COLONY, AHMEDABAD, GUJARAT"
38773,Cafe Coffee Day,"Navrangpura,Ahmedabad",4,100+ ratings,300,"Beverages,Snacks","Cafe Coffee Day, Inside Hari Om Towers, Law Garden Road, PanchavatiNear Panchavati Five Roads"
524903,WoW China,"Navrangpura,Ahmedabad",0,Too Few Ratings,250,"Chinese,Pizzas","WoW China, G/9, Centaur Complex, Vijay Cross Road, Navrangpura, Ahmedabad"
511928,Kouzina Kafe - The Food Court,"Navrangpura,Ahmedabad",4.1,20+ ratings,200,"Fast Food,Bakery","Kouzina Kafe - The Food Court, Hotel Regenta Central Antarim, Ahmedabad, Between Girish Cold Drink and St.Xavier's Corner, Uma Shankar Joshi Marg, Navrangpura, Ahmedabad, Gujarat, Ahmedabad Municipal Corporation, Ahmedabad, Guj"
437360,Baked By Ninis,"Navrangpura,Ahmedabad",0,Too Few Ratings,300,Bakery,"Baked By Ninis, ""GF/4 RONAK COMPLEX 5 DEVANG PARK SO B/S OLD SACHIVALAY ELLISBRIDGE AHMEDABAD , Ahmedabad . , Ahmedabad Municipal Corporation, Ahmedabad Municipal Corporation, Gujarat-380006"""
36239,Urban Kitli,"Navrangpura,Ahmedabad",4.4,20+ ratings,200,"Snacks,Beverages","Urban Kitli, Gf-6 Galaxy Line, Nr. National Handloom, Beside Silicon Tower, Nr. Law Garden, Ahmedabad 380009"
52982,Meritorious,"Navrangpura,Ahmedabad",4,100+ ratings,200,"Indian,North Indian","Meritorious, 1st Floor, Swapneel 5, Near Commerce Six Roads, Navrangpura, Ahmedabad"
418623,Shree Nath Nashta Centre,"Navrangpura,Ahmedabad",0,Too Few Ratings,100,Street Food,"Shree Nath Nashta Centre, Shree Pannalal Patel Marg, University Area, Bapunagar , Ahmedabad Municipal Corporation, Ahmedabad Municipal Corporation, Gujarat, 380009"
37686,McDonald's,"Navrangpura,Ahmedabad",4.1,500+ ratings,400,"Burgers,Beverages","McDonald's, Grd/First Floor, Yash Aqua, Vijay Char Rasta, Near Rasranjan sweet shop, 120 circular rd, Navrangpura,Ahmedabad 380009"
47243,Meal Box,"Navrangpura,Ahmedabad",0,Too Few Ratings,200,"Punjabi,Chinese","Meal Box, Shop No 2, Sachet - 2, Chimanlal Girdharlal Road, opp. GLS University, Navrangpura, Ahmedabad, Gujarat, India, Ellisbridge , Ahmedabad, AHMEDABAD ZONE-1, Gujarat - 380006"
198344,The Biryani Life,"Navrangpura,Ahmedabad",4,100+ ratings,200,"Biryani,Hyderabadi","The Biryani Life, G.F. 01, ANIMESH COMPLEX, PANCHVATI ELLIS BRIDGE, NEAR CHANDRA COLONY, AHMEDABAD, GUJARAT"
452621,Chaap Story,"Navrangpura,Ahmedabad",0,Too Few Ratings,200,North Indian,"Chaap Story, GF 9, Centur, Near Vijay Restaurant, Drive In Road, Navrangpura, Ahmedabad, Gujarat-380009"
528154,Biryani Hub,"Navrangpura,Ahmedabad",0,Too Few Ratings,100,"Biryani,Beverages","Biryani Hub, Surti H-33, Noorani Street, Nr. Amin Medical, Mil Compound Shahpur, Ashram Road, Ahmedabad, Gujarat - 380001"
485429,Chai Ngo,"Navrangpura,Ahmedabad",0,Too Few Ratings,350,"Beverages,American","Chai Ngo, GF/10,SUPATH APPT NR,VIJAY RESTAURENT CHAR RASTA,SUN SET ROAD,NAVRANGPURA,AHMEDABAD-380009"
517026,Gopi Bhog,"Navrangpura,Ahmedabad",4.2,50+ ratings,300,"Chinese,North Indian","Gopi Bhog, 10/B, University Area, Ahmedabad, Gujarat 380009, India"
70177,Birmies,"Navrangpura,Ahmedabad",4.4,50+ ratings,350,"Mexican,Chinese","Birmies, shop no. 6, ground floor, Ashoka chamber, opposite Sanghvi medical, lions hall road, Mithakhali, Ahmedabad"
37673,Mewad Dabeli And Snacks,"Navrangpura,Ahmedabad",4.2,50+ ratings,200,"Snacks,Street Food","Mewad Dabeli And Snacks, 6, Sun Complex Road, Commerce Six Road, Navrangpura, Ahmedabad"
131664,Jain Dairy,"Navrangpura,Ahmedabad",0,Too Few Ratings,500,"Desserts,Beverages","Jain Dairy, Anupam Building-1 Opp Fairdeal house Swastik Cross Road Navrangpura Ahmedabad"
36222,Red Rose Snack Bar,"Navrangpura,Ahmedabad",0,Too Few Ratings,200,"South Indian,Chinese","Red Rose Snack Bar, Near HL College, Navrangpura, Ahmedabad"
311470,Twisted Toppings,"Navrangpura,Ahmedabad",0,Too Few Ratings,200,"Indian,Pizzas","Twisted Toppings, 15, janpath shopping centre, behind sahajanand college, panjra pol, ahmedabad-380015, Ambavadi(West Zone), Ahmedabad Municipal Corporation, Ahmedabad, Gujarat "
426014,Frankies And Fries,"Navrangpura,Ahmedabad",0,Too Few Ratings,300,Continental,"Frankies And Fries, SHOP 107,GROUND FLOOR, PEOPLES PLAZA,MEMNAGAR, Memnagar , Ahmedabad, Ahmedabad Municipal Corporation, Gujarat, 380052"
275167,Tinello by Hyatt Regency,"Navrangpura,Ahmedabad",0,Too Few Ratings,800,"Italian,Chinese","Tinello by Hyatt Regency, 17/A, Ashram Road, Usmanpura, Ahmedabad- 380014"
40837,1944 The Hocco Kitchen,"Navrangpura,Ahmedabad",4.4,100+ ratings,450,North Indian,"1944 The Hocco Kitchen, Havmor Navrangpura B/h Navrangpura Bus Stand, Navrangpura, Ahmedabad - 380009"
310017,Love For Khichdis,"Navrangpura,Ahmedabad",4.3,100+ ratings,200,"Indian,Punjabi","Love For Khichdis, GF/1,	SAROVAR	COMPLEX,	SARDAR PATEL	NAGAR,	NAVRANGPURA,,	Ahmedabad,-380009"
363706,Shades Of Shake,"Navrangpura,Ahmedabad",0,Too Few Ratings,400,"Beverages,Desserts","Shades Of Shake, Shop- 3 GF, Anhil Complex, 88 Swastik Society,Swastik Cross Road, Navrangpura,  Ahmedabad Municipal Corporation, Gujarat-380009"
459383,Between Bread,"Navrangpura,Ahmedabad",0,Too Few Ratings,150,"Snacks,Pizzas","Between Bread, Basement -1, Siddarth Complex, Nr. HLCollage of Commerce, Navrangpura, ,Navrangpura(West Zone) , AhmedabadMunicipal Corporation, Ahmedabad,Gujarat-380009"
48440,Asharfi Kulfi,"Navrangpura,Ahmedabad",0,Too Few Ratings,200,"Desserts,Ice Cream","Asharfi Kulfi, B 7, White House, Panchvati Cross Roads, C G Road, Ahmedabad"
177894,Amiri Khamani,"Navrangpura,Ahmedabad",0,Too Few Ratings,100,Gujarati,"Amiri Khamani, Radhe Krishna Avenue, Opp Mohanlal S Mithaivala, Sardar Patel Stadium road, Navrangpura , 380014"
235503,The Bent Spoon,"Navrangpura,Ahmedabad",4.1,500+ ratings,200,"North Indian,Chinese","The Bent Spoon, 80A, 303A, Hotel Nami Residency, Opp. VS Hospital, Ellisbridge, Ahmedabad"
235505,Puffizza,"Navrangpura,Ahmedabad",3.8,100+ ratings,500,"Pizzas,Italian","Puffizza, 1, P2 Hub, Ground Floor, Opposite National Handloom, Law Garden Road, C G Road, Ahmedabad"
449242,Shaolin Panda,"Navrangpura,Ahmedabad",0,Too Few Ratings,250,Chinese,"Shaolin Panda, F-105, Shivalik Plaza, IIM road, Panjarapole Cross Rd, Ambawadi, Ahmedabad, Gujarat 380051"
47589,Pizza Hut,"Navrangpura,Ahmedabad",3.9,100+ ratings,350,"Fast Food,Pizzas","Pizza Hut, Shop No-956, ground Floor, City gold Complex, Ashramroad"
49523,Vipul Dudhia ( Gajara ),"Navrangpura,Ahmedabad",4.6,100+ ratings,200,"Sweets,Ice Cream","Vipul Dudhia ( Gajara ), Navnidhi Complex, Near Stadium Circle, Navrangpura, Ahmedabad"
483230,Square Thali by Vittlebox,"Navrangpura,Ahmedabad",3.8,50+ ratings,200,"Thalis,North Indian","Square Thali by Vittlebox, 11 Sarovar complex Ahmedabad, Vasant Vihar, Navrangpura, Ahmedabad, Gujarat 380009, India"
370235,The Blue Oven,"Navrangpura,Ahmedabad",4.2,50+ ratings,600,"Pizzas,Italian","The Blue Oven, The Blue Oven, Shop 21 , Municipal Market, Chimanlal Girdharlal Rd, Ahmedabad, Gujarat 380006"
511827,Premium cafe,"Navrangpura,Ahmedabad",0,Too Few Ratings,250,"Fast Food,Snacks","Premium cafe, A 204, Premium House, Near Gandhigram Railway Station, Ashram Road, Ahmedabad"
577458,Chulha ka Dosa,"Navrangpura,Ahmedabad",0,Too Few Ratings,200,South Indian,"Chulha ka Dosa, COMMERCE CIRCLE TO CEPT UNIVERSITY ROAD ,NAVRANGPURA,AHMEDABAD-380009"
36215,Artisan - Regenta Antarim,"Navrangpura,Ahmedabad",0,Too Few Ratings,200,"North Indian,Continental","Artisan - Regenta Antarim, Regenta Central Antarim Between Girish Coldrink and Xaviers Corner, Off Cg Road, Ahmedabad, Navrangpura, Ahmedabad"
144987,Jamngari Ghughra,"Navrangpura,Ahmedabad",0,Too Few Ratings,250,"Indian,Snacks","Jamngari Ghughra, NILKANTH AVENUE NEAR C U SHAH COLLEGE NAVJIVAN PRE ROAD BEHIND GUJARAT VIDHYAPIITH INCOME TAX A"
384871,Stone Baked Wood Fire Pizza,"Navrangpura,Ahmedabad",0,Too Few Ratings,150,"Street Food,Indian","Stone Baked Wood Fire Pizza, Apang manav mandal,panjara pol,ambawadi,, Ahmedabad Municipal Corporation, Gujarat- 380015"
343049,Yo Frankie (Pure Veg),"Navrangpura,Ahmedabad",4,50+ ratings,200,"Beverages,Chinese","Yo Frankie (Pure Veg), GF 01, Gold Leaf, Opp. Tomato's Restaurant, Near Maradia Plaza"
54948,Sasuji,"Navrangpura,Ahmedabad",4.3,100+ ratings,350,Indian,"Sasuji, Near Lal Bunglow, C G Road, Ahmedabad"
36339,Roothraj Dhosa Center,"Navrangpura,Ahmedabad",3.7,20+ ratings,300,"South Indian,Indian","Roothraj Dhosa Center, Gf/2, Princess Lane, Swastik Cross Road, C G Road, Ahmedabad"
519469,Hichki - The Multi Cuisine Restaurant,"Navrangpura,Ahmedabad",0,Too Few Ratings,500,"Indian,Italian","Hichki - The Multi Cuisine Restaurant, 1ST FLOOR DHARA COMPLEX VIJAY CROSS ROAD NAVRANGPURA AHMEDABAD , ARANPURA (WEST ZONE ) GUJARAT 380009"
543456,Routine Point Cafe,"Navrangpura,Ahmedabad",0,Too Few Ratings,200,"Beverages,Chinese","Routine Point Cafe, SHOP NO 2 MUNI CLERICAL STAFF QTRS NEAR LAL BUNGLOWS ELLIS BRIDGE AHMEDABAD NARANPURA ( WEST ZONE ) AHMEDABAD"
45037,Mocha,"Navrangpura,Ahmedabad",4.1,100+ ratings,600,"Indian,Jain","Mocha, 10, Vasant Baug Society, Nr IDBI Bank, CA Circle, Navrangpura, Ahmedabad"
495570,Ranaji Special Butter Chole Kulche,"Navrangpura,Ahmedabad",0,Too Few Ratings,200,"North Indian,Combo","Ranaji Special Butter Chole Kulche, Outside LD Engineering Gate No. 3, Near Gujarat University, Ahmedabad, Gujarat-380015"
524937,Big Pizza,"Navrangpura,Ahmedabad",0,Too Few Ratings,250,"Pizzas,Chinese","Big Pizza, G/9, Centaur Complex, Vijay Cross Road, Navrangpura, Ahmedabad 380009"
384540,#Shawarma,"Navrangpura,Ahmedabad",3.9,100+ ratings,250,Arabian,"#Shawarma, F-105, Shivalik Plaza, IIM road, Panjarapole Cross Rd, Ambawadi, Ahmedabad, Gujarat 380051"
533522,Prithvi Art Celebration,"Navrangpura,Ahmedabad",0,Too Few Ratings,400,"Italian,Beverages","Prithvi Art Celebration, Plot - b, Chandragupta society,b/h, SHRI SAHAJANAND ARTS & COMMERCE COLLEGE, Late Shri Ramanbhai Patel Marg, Panjara Pol, Ambawadi, Ahmedabad, Gujarat 380015"
50356,Mirch Masala,"Navrangpura,Ahmedabad",4.4,100+ ratings,700,"Indian,Mughlai","Mirch Masala, 7 to 10, Chandan Complex, Swastik Cross Road, C G Road, Ahmedabad"
475830,Papa'S Popcorn,"Navrangpura,Ahmedabad",0,Too Few Ratings,300,Snacks,"Papa'S Popcorn, PAPAS POPCON, THAKORBHAI DESAI HALL COMPOUND, NR. GUJARAT COLEGE,LAW GARDEN, ELIISBRIDGE, AHMEDABAD-380006"
36670,Azad Sweets & Restaurant,"Navrangpura,Ahmedabad",3.6,50+ ratings,200,"North Indian,Gujarati","Azad Sweets & Restaurant, Silver Point, Near Niddhi Hospital, Navrangpura, Ahmedabad"
543445,Radhe,"Navrangpura,Ahmedabad",0,Too Few Ratings,400,Indian,"Radhe, GF-21/22, DEVNANDAN MEGA MALL ASHRAM ROAD ELLISBRIDGE AHMEDABAD NARANPURA (WEST ZONE) GUJARAT 380009"
58088,Timpani Radisson Blu,"Navrangpura,Ahmedabad",0,Too Few Ratings,600,"North Indian,Chinese","Timpani Radisson Blu, Radisson Blu, Near Panchvati Cross Road, Off CG Road, Ambavadi, Ahmedabad"
62467,Day 'N' Night,"Navrangpura,Ahmedabad",4.1,20+ ratings,300,"South Indian,North Indian","Day 'N' Night, 4, Kimsim Complex, Near Ganesh Plaza, Navrangpura, Ahmedabad"
523858,Biryani Bucket,"Navrangpura,Ahmedabad",0,Too Few Ratings,250,"Chinese,Indian","Biryani Bucket, G/9, Centaur Complex, Vijay Cross Road, Navrangpura, Ahmedabad"
524705,Amritsar Punjab Paratha,"Navrangpura,Ahmedabad",0,Too Few Ratings,300,"Indian,Chinese","Amritsar Punjab Paratha, SHO-7 GF ANTARIX COMPLEX PANJARAPOL CROSS ROAD AHMEDABAD GUJARAT 380015"
524947,Hastag Momos,"Navrangpura,Ahmedabad",0,Too Few Ratings,250,"Chinese,Thalis","Hastag Momos, G/9, Centaur Complex, Vijay Cross Road, Navrangpura, Ahmedabad"
512938,The Fire Chicken,"Navrangpura,Ahmedabad",0,Too Few Ratings,500,"Pizzas,Fast Food","The Fire Chicken, ELLISH TELECOM SERVICES, NR.ELLISH HOTEL.OPP.TOWNHALL,ELLISH BRIDGE,AHMEDABAD,GUJARAT,380006"
50363,Tomato'S,"Navrangpura,Ahmedabad",4.3,100+ ratings,1100,"Indian,Chinese","Tomato'S, 1-3, Mardia Plaza, C G Road, Ahmedabad"
424019,Fakiraas Burger,"Navrangpura,Ahmedabad",0,Too Few Ratings,250,"North Indian,Beverages","Fakiraas Burger, 21 A Hillora Residency, Ahmedabad . ,Ahmedabad City, Ahmedabad MunicipalCorporation, Gujarat - 380015"
483580,Punjabi Zaika,"Navrangpura,Ahmedabad",0,Too Few Ratings,250,"Indian,Beverages","Punjabi Zaika, F-105, Shivalik Plaza, IIM road, Panjarapole Cross Rd, Ambawadi, Ahmedabad, Gujarat 380051"
50366,Khichdi Etc,"Navrangpura,Ahmedabad",4.5,100+ ratings,400,"North Indian,Gujarati","Khichdi Etc, Shop 5-6, Gala Business Center, Navrangpura, Ahmedabad"
36676,Jugaad Nights,"Navrangpura,Ahmedabad",4.2,100+ ratings,400,"Thalis,Indian","Jugaad Nights, GF-1&2, M Square, Swastik Society, Behind Jain Dairy, Swastik Circle, Navrangpura, Ahmedabad"
407616,La Pino'Z Pizza,"Navrangpura,Ahmedabad",4.2,100+ ratings,400,"Pizzas,Pastas","La Pino'Z Pizza, G4, YASH AQUA BELOW MC DONALDS, VIJAY CROSS ROAD, NAVRANGPURA, AHMEDABAD 380009"
291769,Tealogy,"Navrangpura,Ahmedabad",0,Too Few Ratings,150,Beverages,"Tealogy, Unnamed Road, Ellisbridge, Ahmedabad, Gujarat 380009, India"
377913,New R.K Kailash Omlet Center,"Navrangpura,Ahmedabad",0,Too Few Ratings,200,Chinese,"New R.K Kailash Omlet Center, 59/3,, GOVERNMENT H COLONY B/H LAXMI GATHIYA RATH, NEHRUNAGAR CROSS ROAD,, Ahmedabad . , Ahmedabad City, Ahmedabad Municipal Corporation, Gujarat, 380015"
484657,Nite Bite Global,"Navrangpura,Ahmedabad",0,Too Few Ratings,150,"Fast Food,Bakery","Nite Bite Global, 1, Sarvottam Nagar Society, Navrangpura, Ahmedabad, Gujarat 380014, India"
543434,Eatryzone,"Navrangpura,Ahmedabad",0,Too Few Ratings,100,Fast Food,"Eatryzone, 107, People's Plaza, 120 Feet Ring Road, near Memnagar Fire Station, Navrangpura, Ahmedabad, Gujarat 380052, India"
353709,Marky Momos,"Navrangpura,Ahmedabad",4.2,100+ ratings,300,"Chinese,Thalis","Marky Momos, GF 9 Centur NR Vijay Restaurant Drive In Road Navrangpura, Ahmedabad 380009"
441722,Shiva'S Food Zone,"Navrangpura,Ahmedabad",0,Too Few Ratings,400,"Indian,Chinese","Shiva'S Food Zone, 42, AJANTA COMMERCIAL, NR. INCOME-TAX OFFICE, ASHRAM ROAD,  AHMEDABAD-380014"
72396,Keventers - Milkshakes and Desserts,"Navrangpura,Ahmedabad",4.1,100+ ratings,300,"Beverages,Ice Cream","Keventers - Milkshakes and Desserts, 1/A K D Chambers, Near Archita Flat, Commerce Six Circle, Navrangpura, Ahmedabad"
59184,Khana Khazana,"Navrangpura,Ahmedabad",3.8,100+ ratings,250,"Indian,Chinese","Khana Khazana, 5, Dhan Laxmi Complex, Nehrunagar Cross Road, Satellite Road, Satellite, Ahmedabad"
369052,Ni Hao Namaste,"Navrangpura,Ahmedabad",4,50+ ratings,300,Chinese,"Ni Hao Namaste, 11  Sarovar Complex, B/h Samudra Complex, Off CG Road, Vasant Vihar, Navrangpura, Ahmedabad, Gujarat 380009, India"
386742,Ashapura Bhojanalay,"Navrangpura,Ahmedabad",4.2,100+ ratings,300,Indian,"Ashapura Bhojanalay, Ashapura Bhojnalaya, Rambha Complex , nr Vidhya pith college, Ashram orad , Usmanpura. 380014"
531568,Trishiv Chinese,"Navrangpura,Ahmedabad",3.4,20+ ratings,200,"Chinese,Asian","Trishiv Chinese, 1- kashi bhuvan, H L Commerce College Rd, Opp Yanki sizzlers, Navrangpura, Ahmedabad Municipal Corporation, Ahmedabad, Gujarat, 380009"
36664,Cuppuccino,"Navrangpura,Ahmedabad",0,Too Few Ratings,300,"Italian,Pastas","Cuppuccino, UL 1, HSG House, Vijay Cross Road, Navrangpura, Ahmedabad"
37996,Vittlebox,"Navrangpura,Ahmedabad",4.1,1K+ ratings,200,"North Indian,Chinese","Vittlebox, GF11 Sarovar Complex Near Samudra Complex Vasant Vihar Society OFF C G Road, Navrangpura, Ahmedabad"
36668,Vadigam Food Court,"Navrangpura,Ahmedabad",0,Too Few Ratings,300,"Continental,Beverages","Vadigam Food Court, A27, Ajanta Commercial Center, New RBI Road, Ashram Road, Ahmedabad"
